Latitude,Longitude,@id,operator,telecom,level,operator:wikidata,ref,description,addr:housenumber,addr:city,addr:postcode,addr:street,name,website,contact:city,contact:housenumber,contact:postcode,contact:street,@relations,building,source,description:en,opening_hours,phone,office,data_center:power,alt_name,old_name,operator:wikipedia,wikidata,check_date,name:en
48.8878271,2.2142352,node/6289564874,Lumen Technologies,data_center,,Q5063092,,data center,55,Nanterre,92000,Avenue des Champs Pierreux,Level (3) Le Capitole Nanterre,,,,,,,yes,,,,,,,,,,,,
50.6273024,3.0778549,node/8930909348,Orange,data_center,,,,,,,,,Lille Boitelle,,,,,,,,,,,,,,,,,,,
50.698957,3.157836,,,,,,,,,,,,Lille Etix #1,,,,,,,,,,,,,,,,,,,
48.982329,2.519345,,,,,,,,,,,,Lumen,,,,,,,,,,,,,,,,,,,
45.7584484,4.8438905,node/8930909347,Orange,data_center,,,,,,,,,Lyon Sévigné,,,,,,,,,,,,,,,,,,,
45.7826171,4.8657454,node/3979838931,,data_center,,,,Nœud d'échange Internet,,,,,LyonIX 1 IN2P3,,,,,,,,,Internet exchange point,,,,,,,,,,
43.30293,5.377207,,,,,,,,,,,,Marseille Nedelec,,,,,,,,,,,,,,,,,,,
43.315085,5.37401,Marseille Saint Mauront - Orange,,,,,,,,,,,Marseille Saint Mauront - Orange,,,,,,,,,,,,,,,,,,,
43.311143,5.374181,MRS1 ,Digital Realty,,,,,,,,,,MRS1 - Digital Realty,,,,,,,,,,,,,,,,,,,
43.338507,5.347252,MRS2 ,,,,,,MRS2 ,,,,,MRS2 - Digital Realty,,,,,,,,,,,,,,,,,,,
43.338226,5.34678,MRS3,,,,,,,,,,,MRS3 - Digital Realty ,,,,,,,,,,,,,,,,,,,
43.339443,5.346479,MRS4,Digital Realty,,,,,,,,,,MRS4 - Digital Realty ,,,,,,,,,,,,,,,,,,,
48.112499,-1.536136,,,,,,,,,,,,Nation Data Center Rennes,,,,,,,,,,,,,,,,,,,
45.903781,4.879011,,,,,,,,,,,,Nexeren,,,,,,,,,,,,,,,,,,,
45.903539,4.879106,,,,,,,,,,,,Nexeren,,,,,,,,,,,,,,,,,,,
45.756625,3.134794,,,,,,,,,,,,O2Switch DC2,,,,,,,,,,,,,,,,,,,
46.6071036,0.3254948,node/13357674614,,data_center,,,,,,,,,Okantis,,,,,,,,,,,,,,,,,,,
48.925488,2.223101,,,,,,,,,,,,OPCORE DC1,,,,,,,,,,,,,,,,,,,
48.794684,2.411752,,,,,,,,,,,,OPCORE DC2,,,,,,,,,,,,,,,,,,,
48.774759,2.379785,,,,,,,,,,,,OPCORE DC3,,,,,,,,,,,,,,,,,,,
49.053719,2.137806,,,,,,,,,,,,OPCORE DC5,,,,,,,,,,,,,,,,,,,
48.90899,2.394505,,,,,,,,,,,,Orange - Aubervilliers,,,,,,,,,,,,,,,,,,,
48.863388,2.415984,,,,,,,,,,,,Orange Eastview,,,,,,,,,,,,,,,,,,,
45.755128,4.86351,,,,,,,,,,,,Orange Lyon Lumière - Centrale,,,,,,,,,,,,,,,,,,,
43.593555,1.370995,,,,,,,,,,,,Oscar,,,,,,,,,,,,,,,,,,,
51.016671,2.154865,,,,,,,,,,,,OVHcloud Gravelines,,,,,,,,,,,,,,,,,,,
48.8883144,2.376468,node/6222911368,,data_center,,,,data center,6bis,Paris,75019,Rue Riquet,OVHcloud Paris,,,,,,,,,,,,,,,,,,,
50.692747,3.200026,,,,,,,,,,,,OVHcloud Roubaix - RBX1,,,,,,,,,,,,,,,,,,,
50.691442,3.201635,,,,,,,,,,,,OVHcloud Roubaix - RBX2,,,,,,,,,,,,,,,,,,,
50.692869,3.199189,,,,,,,,,,,,OVHcloud Roubaix - RBX3,,,,,,,,,,,,,,,,,,,
50.691204,3.200798,,,,,,,,,,,,OVHcloud Roubaix - RBX4,,,,,,,,,,,,,,,,,,,
50.692529,3.199382,,,,,,,,,,,,OVHcloud Roubaix - RBX5,,,,,,,,,,,,,,,,,,,
50.691755,3.199564,,,,,,,,,,,,OVHcloud Roubaix - RBX6,,,,,,,,,,,,,,,,,,,
50.691571,3.198041,,,,,,,,,,,,OVHcloud Roubaix - RBX7,,,,,,,,,,,,,,,,,,,
48.586005,7.797411,,,,,,,,,,,,OVHcloud Strasbourg - SBG-3,,,,,,,,,,,,,,,,,,,
48.586501,7.79747,,,,,,,,,,,,OVHcloud Strasbourg - SBG-5,,,,,,,,,,,,,,,,,,,
50.616735,3.022356,,,,,,,,,,,,Oxya Datacenter,,,,,,,,,,,,,,,,,,,
48.927448,2.397723,,,,,,,,,,,,PAR08,,,,,,,,,,,,,,,,,,,
48.926926,2.398603,,,,,,,,,,,,PAR9,,,,,,,,,,,,,,,,,,,
48.927462,2.39959,,,,,,,,,,,,PAR10,,,,,,,,,,,,,,,,,,,
48.927955,2.398818,,,,,,,,,,,,PAR11,,,,,,,,,,,,,,,,,,,
48.928167,2.397873,,,,,,,,,,,,Paris Digital Park  - Digital Realty,,,,,,,,,,,,,,,,,,,
48.834992,2.307279,,,,,,,,,,,,Paris St Amand,,,,,,,,,,,,,,,,,,,
43.3124463,5.3747661,node/12546664021,Phocea DC,data_center,,,,,,,,,Phocea DC,,,,,,,,,,,,,1.2 MW,,,,,,
47.089366,-1.554812,,,,,,,,,,,,Proginov,,,,,,,,,,,,,,,,,,,
48.8361144,2.2351265,node/6289587203,,data_center,,,,data center,150,Boulogne-Billancourt,92100,Rue Gallieni,Prosodie Boulogne,,,,,,,,,,,,,,,,,,,
48.600426,7.744232,,,,,,,,,,,,Quiri,,,,,,,,,,,,,,,,,,,
45.255283,6.396575,,,,,,,,,,,,Salle Serveurs CCCM,,,,,,,,,,,,,,,,,,,
45.7343987,4.8156496,node/7902551102,Euronews,data_center,,,,,,,,,Salle technique Euronews,,,,,,,,,,,,,,,,,,,
48.8290685,2.2646559,node/7902398865,Eurosport,data_center,,,,,,,,,Salle technique Eurosport,,,,,,,,,,,,,,,,,,,
48.8383154,2.2724395,node/7902392228,France Télévisions,data_center,,,,,,,,,Salle Technique France Télévisions,,,,,,,,,,,,,,,,,,,
48.8378088,2.2726816,node/9002117313,France Télévisions,data_center,,,,,,,,,Salle Technique France Télévisions,,,,,,,,,,,,,,,,,,,
48.8401338,2.2816846,node/9002195217,France Télévisions,data_center,,,,,,,,,Salle Technique France Télévisions,,,,,,,,,,,,,,,,,,,
48.8275703,2.2634734,node/7902546622,Groupe CANAL,data_center,,,,,,,,,Salle technique Groupe CANAL,,,,,,,,,,,,,,,,,,,
48.8331955,2.2373711,node/9002203858,Groupe Canal,data_center,,,,,,,,,Salle Technique Groupe Canal,,,,,,,,,,,,,,,,,,,
48.8811889,2.2731747,node/7902413338,Groupe M6,data_center,,,,,,,,,Salle technique Groupe M6,,,,,,,,,,,,,,,,,,,
48.8805935,2.2722108,node/7902421304,Groupe M6,data_center,,,,,,,,,Salle technique Groupe M6,,,,,,,,,,,,,,,,,,,
48.8852886,2.4225686,node/7902360503,TDF,data_center,,,,,,,,,Salle technique TDF,,,,,,,,,,,,,,,,,,,
48.8574197,2.2942124,node/7902383458,TDF,data_center,,,,,,,,,Salle technique TDF,,,,,,,,,,,,,,,,,,,
48.8338186,2.2597533,node/7902383102,TF1,data_center,,,,,,,,,Salle technique TF1,,,,,,,,,,,,,,,,,,,
48.8836266,2.3018423,node/7902341447,TV5MONDE,data_center,,,,,,,,,Salle Technique TV5MONDE,,,,,,,,,,,,,,,,,,,
47.996843,0.228589,,,,,,,,,,,,Sartera,,,,,,,,,,,,,,,,,,,
48.829557,2.2959949,node/6229455977,Scaleway,data_center,,Q3352745,,data center,,,,,Scaleway Datacenter DC4,,Paris,58,75015,Boulevard Lefebvre,,,,,,,,,Iliad Datacenter DC4,Online.net DC4,fr:Scaleway,Q110914878,,
47.8237498,1.9201411,node/6015712298,,data_center,,,,data center,770,Ardon,45160,Avenue de la Pomme de Pin,Scitis-Zen DataCenter Hitachi,,,,,,,,,,,,,,,,,,,
48.782975,2.208617,,,,,,,,,,,,SFR,,,,,,,,,,,,,,,,,,,
49.253171,1.177619,,,,,,,,,,,,SFR,,,,,,,,,,,,,,,,,,,
44.888928,-0.556676,,,,,,,,,,,,SFR Netcenter Bordeaux,,,,,,,,,,,,,,,,,,,
48.9039127,2.2579948,node/6102417414,SFR,data_center,,Q218765,,,124,Courbevoie,92400,Boulevard de Verdun,SFR Netcenter Courbevoie,,,,,,,,,,,,,,,,,,,
48.109838,-1.613617,,,,,,,,,,,,SFR Netcenter Rennes,,,,,,,,,,,,,,,,,,,
48.5686359,7.7821507,node/6102460998,SFR,data_center,,Q218765,,data center,1,Strasbourg,67000,Rue du Havre,SFR Netcenter Strasbourg,,,,,,,,,,,,,,,,,,,
45.722435,4.862781,,,,,,,,,,,,SFR Netcenter Vénissieux,,,,,,,,,,,,,,,,,,,
47.277831,-1.469336,,,,,,,,,,,,Sigma Carquefou,,,,,,,,,,,,,,,,,,,
48.765751,2.001057,,,,,,,,,,,,Site technique SFR,,,,,,,,,,,,,,,,,,,
48.76807,2.002258,,,,,,,,,,,,Site technique SFR,,,,,,,,,,,,,,,,,,,
48.975879,2.646503,,,,,,,,,,,,Site Technique SFR,,,,,,,,,,,,,,,,,,,
48.972104,2.075214,,,,,,,,,,,,Site technique SFR,,,,,,,,,,,,,,,,,,,
50.678268,3.016841,,,,,,,,,,,,sm3,,,,,,,,,,,,,,,,,,,
50.677513,3.017206,,,,,,,,,,,,sm4,,,,,,,,,,,,,,,,,,,
46.204622,1.393676,,,,,,,,,,,,SostraData,,,,,,,,,,,,,,,,,,,
46.738684,-1.990113,,,,,,,,,,,,station d'atterrage,,,,,,,,,,,,,,,,,,,
48.8369186,2.6411727,node/6289858502,,data_center,,,,,93,Lognes,77185,Cours des Petites Écuries,Sungard AS IT,,,,,,,,,,,,,,,,,,,
48.836956,2.641826,,,,,,,,,,,,Sungard AS IT,,,,,,,,,,,,,,,,,,,
45.7845355,4.8882392,node/6212512538,,data_center,,,,data center,,,,,"SynAApS - SaaS, PaaS, Housing",,,,,,,,,,,,,,,,,,,
43.626858,7.051667,,,,,,,,,,,,TAS Group,,,,,,,,,,,,,,,,,,,
43.460769,5.324335,TDF ProxiCenter Aix Marseille,,,,,,,,,,,TDF ProxiCenter Aix Marseille,,,,,,,,,,,,,,,,,,,
44.8196658,-0.5055491,node/6103694303,,data_center,,,,data center,26,,,Avenue du Domaine de Vialle,TDF ProxiCenter Bordeaux Bouliac,,,,,,,,,,,,,,,,,,,
48.1246847,-1.6276443,node/6110817631,,data_center,,,,data center,2,Cesson-Sévigné,35510,Rue du Clos Courtel,TDF ProxiCenter de Rennes-Cesson,,,,,,,,,,,,,,,,,,,
50.6485978,3.0399115,node/6110614473,,data_center,,,,,35,Lambersart,59130,Rue Gambetta,TDF ProxiCenter Lille Lambersart,,,,,,,,,,,,,,,,,,,
50.3454868,3.5431852,node/8048285522,Techcréa Solutions - First Heberg,data_center,,,,,,,,,Techcréa Solutions,,,,,,,,,,,,,,,,,,,
48.9046324,2.2579494,node/6016440346,,data_center,,,,data center,130,Courbevoie,92400,Boulevard de Verdun,TelecityGroup Paris Courbevoie,,,,,,,,,,,,,,,,,,,
48.8697319,2.3441419,node/6102483146,,data_center,,,,data center,,,,,Telehouse 1,,Paris,38,75002,Rue des Jeûneurs,,,,,,,,,,,,,,
48.726243,2.076738,,,,,,,,,,,,Telehouse 3,,,,,,,,,,,,,,,,,,,
48.8561326,2.3833044,node/6015635281,,data_center,,,,data center,137,Paris,75011,Boulevard Voltaire,Telehouse Paris Voltaire,,,,,,,,,,,,,,,,,,2024-09-22,
43.361023,5.337918,Telehouse THM1,,,,,,,,,,,Telehouse THM1,,,,,,,,,,,,,,,,,,,
48.9729024,2.5100716,node/6289312996,,data_center,,,,data center,22,Villepinte,93420,Avenue des Nations,Telia ROSY Villepinte,,,,,,,,,,,,,,,,,,,
45.9367016,6.6306129,node/6102739953,,data_center,,,,data center,,Sallanches,74700,,THD Global 1,,,,,,,,,,,,,,,,,,,
43.33935,5.366768,Verizon,Verizon,Verizon,,,,,,,,,Verizon,,,,,,,,,,,,,,,,,,,Verizon
49.518425,0.350479,,,,,,,,,,,,Webaxys,,,,,,,,,,,,,,,,,,,
50.566952,3.040123,,,,,,,,,,,,Worldline Dassault,,,,,,,,,,,,,,,,,,,
43.127815,5.932928,,,,,,,,,,,,XL 360 Data center,,,,,,,,,,,,,,,,,,,
43.584681,3.871973,,,,,,,,,,,,Zayo Montpellier,,,,,,,,,,,,,,,,,,,
43.625343,1.487017,,,,,,,,,,,,Zayo Toulouse,,,,,,,,,,,,,,,,,,,
48.780642,2.217103,,,,,,,,,,,,Zayo Velizy,,,,,,,,,,,,,,,,,,,
48.8695816,2.3476887,node/9373660259,zColo France,data_center,,,,,"19,21",Paris,75002,Rue Poissonnière,zColo Poissonnière,,,,,,,,,,,,,,,,,,,
